frame,track_id,x1,y1,x2,y2,xc,yc,w,h,conf
Vid1_0512.png,2,642,1297,951,1457,797.11,1377.73,309.47,160.26,0.9149
Vid1_0512.png,3,673,1125,983,1256,828.77,1190.99,310.28,130.12,0.8948
Vid1_0512.png,4,577,1391,834,1492,705.76,1441.73,257.18,100.55,0.8531
Vid1_0513.png,2,647,1294,960,1454,803.63,1374.33,313.2,159.98,0.9093
Vid1_0513.png,3,694,1137,1006,1260,850.52,1198.8,311.12,123.04,0.8974
Vid1_0513.png,4,567,1372,788,1486,677.99,1429.56,221.63,113.23,0.8775
Vid1_0514.png,2,652,1292,966,1456,809.3,1374.64,313.46,164.39,0.9189
Vid1_0514.png,3,715,1150,1026,1269,871.25,1209.63,311.18,119.23,0.8889
Vid1_0514.png,4,541,1349,767,1487,654.51,1418.51,226.3,137.62,0.8907
Vid1_0515.png,2,653,1291,967,1457,810.53,1374.53,314.15,165.32,0.9153
Vid1_0515.png,3,721,1154,1032,1271,877.08,1212.7,310.82,117.0,0.8871
Vid1_0515.png,4,535,1343,761,1489,648.57,1416.25,226.6,145.79,0.8913
Vid1_0516.png,2,657,1289,961,1459,809.34,1374.23,304.49,169.55,0.9153
Vid1_0516.png,3,739,1170,1051,1284,895.27,1227.92,312.0,114.14,0.8884
Vid1_0516.png,4,519,1326,736,1463,628.29,1395.44,217.25,136.97,0.8765
Vid1_0517.png,2,665,1288,971,1455,818.2,1371.58,305.63,167.06,0.9161
Vid1_0517.png,3,773,1185,1071,1296,922.48,1240.66,297.72,110.99,0.8932
Vid1_0517.png,4,505,1309,725,1427,615.58,1368.36,219.41,117.65,0.8753
Vid1_0518.png,2,671,1286,976,1454,824.06,1370.5,304.8,168.08,0.9186
Vid1_0518.png,3,797,1192,1088,1307,942.67,1249.86,290.9,115.33,0.8938
Vid1_0518.png,4,508,1293,702,1411,605.5,1352.75,193.56,117.83,0.8706
Vid1_0519.png,2,701,1285,963,1436,832.33,1360.98,261.37,150.12,0.8791
Vid1_0519.png,3,819,1198,1117,1325,968.83,1261.63,298.28,126.96,0.8825
Vid1_0519.png,4,513,1273,644,1394,578.99,1333.78,131.78,120.8,0.8283
Vid1_0520.png,2,725,1288,926,1426,826.31,1357.41,201.19,137.69,0.8435
Vid1_0520.png,3,838,1204,1143,1335,990.97,1270.18,305.02,130.7,0.898
Vid1_0520.png,4,515,1258,640,1370,577.92,1314.69,124.99,111.88,0.8366
Vid1_0521.png,2,733,1290,896,1425,814.83,1358.15,163.59,134.89,0.8551
Vid1_0521.png,3,863,1209,1167,1342,1015.26,1275.94,303.87,132.83,0.9039
Vid1_0521.png,4,523,1248,651,1349,587.16,1298.82,128.13,100.39,0.8293
Vid1_0522.png,2,723,1292,882,1421,803.21,1357.14,159.32,129.04,0.8585
Vid1_0522.png,3,898,1211,1191,1347,1045.13,1279.11,292.73,135.89,0.9033
Vid1_0522.png,4,509,1240,659,1338,584.81,1289.52,150.0,98.75,0.864
Vid1_0523.png,2,703,1295,877,1408,790.53,1351.71,173.87,112.94,0.8648
Vid1_0523.png,3,919,1211,1218,1351,1068.68,1281.64,299.35,139.98,0.9079
Vid1_0523.png,4,511,1232,670,1330,591.12,1281.51,159.32,97.14,0.8638
Vid1_0524.png,2,683,1292,896,1396,790.01,1344.22,213.72,104.12,0.868
Vid1_0524.png,3,948,1212,1250,1351,1099.46,1282.08,302.26,138.87,0.9019
Vid1_0524.png,4,512,1225,686,1321,599.35,1273.29,173.8,96.38,0.8563
Vid1_0525.png,2,654,1294,922,1394,788.56,1344.57,267.68,99.84,0.8661
Vid1_0525.png,3,979,1212,1282,1351,1130.85,1282.19,302.39,139.57,0.901
Vid1_0525.png,4,508,1209,699,1313,603.93,1261.58,191.1,103.63,0.8754
Vid1_0526.png,2,649,1293,930,1394,790.01,1343.74,281.95,100.62,0.8582
Vid1_0526.png,3,986,1212,1290,1351,1138.33,1282.13,304.42,139.17,0.9053
Vid1_0526.png,4,503,1205,702,1311,603.06,1258.37,198.38,106.66,0.8849
Vid1_0527.png,2,633,1304,960,1398,796.84,1351.55,327.01,94.47,0.8563
Vid1_0527.png,3,1011,1213,1318,1353,1164.91,1283.25,307.69,140.48,0.9032
Vid1_0527.png,4,535,1193,733,1305,634.27,1249.77,197.81,112.38,0.8765
Vid1_0528.png,2,639,1315,990,1408,815.26,1362.24,350.82,92.73,0.8488
Vid1_0528.png,3,1037,1215,1345,1356,1191.44,1286.22,308.14,140.71,0.9029
Vid1_0528.png,4,558,1184,759,1297,658.87,1240.76,201.37,113.1,0.8701
Vid1_0529.png,2,640,1318,1001,1411,821.21,1365.08,361.25,92.39,0.8541
Vid1_0529.png,3,1043,1216,1353,1357,1198.65,1287.09,310.3,141.31,0.9038
Vid1_0529.png,4,564,1182,767,1294,665.87,1238.72,203.66,112.1,0.8795
Vid1_0530.png,2,661,1323,1022,1420,841.88,1371.63,360.81,96.85,0.8685
Vid1_0530.png,3,1084,1219,1375,1353,1229.98,1286.28,290.9,134.07,0.9018
Vid1_0530.png,4,580,1162,775,1269,677.9,1215.8,194.67,106.56,0.8738
Vid1_0531.png,2,680,1320,1040,1430,860.13,1375.18,359.79,109.78,0.8843
Vid1_0531.png,3,1108,1219,1407,1352,1257.82,1286.13,299.07,132.64,0.895
Vid1_0531.png,4,614,1148,799,1251,707.19,1200.04,184.74,102.17,0.8548
Vid1_0532.png,2,698,1318,1053,1437,875.92,1378.11,355.74,118.6,0.8941
Vid1_0532.png,3,1131,1219,1434,1354,1283.01,1287.15,303.85,135.22,0.9019
Vid1_0532.png,4,639,1142,822,1251,731.09,1197.3,183.5,108.63,0.8722
Vid1_0533.png,2,703,1318,1056,1440,879.97,1379.28,352.67,121.92,0.8961
Vid1_0533.png,3,1136,1219,1441,1355,1288.95,1287.42,305.11,135.96,0.9041
Vid1_0533.png,4,641,1144,826,1250,734.15,1197.68,185.59,105.42,0.868
Vid1_0534.png,2,718,1315,1072,1444,895.5,1379.76,353.02,129.13,0.8976
Vid1_0534.png,3,1160,1222,1466,1356,1313.61,1289.31,306.49,134.26,0.9033
Vid1_0534.png,4,686,1137,874,1266,780.7,1202.25,187.91,128.64,0.8842
Vid1_0535.png,2,737,1310,1084,1443,910.68,1377.23,347.09,133.04,0.9116
Vid1_0535.png,3,1196,1224,1495,1359,1345.83,1292.06,298.42,135.7,0.9053
Vid1_0535.png,4,706,1149,920,1285,813.46,1217.2,213.99,135.73,0.8876
Vid1_0536.png,2,741,1309,1088,1443,915.25,1376.42,346.58,133.9,0.9124
Vid1_0536.png,3,1208,1224,1502,1359,1355.21,1292.01,294.16,135.1,0.906
Vid1_0536.png,4,709,1155,933,1292,821.75,1223.77,224.18,136.96,0.8861
Vid1_0537.png,2,761,1304,1107,1443,934.27,1373.87,346.51,139.41,0.902
Vid1_0537.png,3,1223,1228,1527,1363,1375.57,1295.7,303.57,135.16,0.9145
Vid1_0537.png,4,734,1180,980,1313,857.53,1247.22,245.27,132.78,0.8924
Vid1_0538.png,2,783,1301,1129,1445,956.41,1373.25,346.75,144.15,0.8764
Vid1_0538.png,3,1244,1235,1552,1369,1398.63,1302.43,307.67,134.54,0.9214
Vid1_0538.png,4,776,1206,1024,1331,900.76,1269.25,248.42,125.2,0.8549
Vid1_0539.png,2,803,1309,1091,1439,947.73,1374.62,287.69,129.41,0.8098
Vid1_0539.png,3,1263,1244,1570,1379,1416.85,1312.07,306.85,135.58,0.9007
Vid1_0539.png,4,811,1226,1059,1346,935.37,1286.58,248.18,119.35,0.8237
Vid1_0540.png,2,820,1305,1120,1430,970.59,1368.2,300.67,124.92,0.76
Vid1_0540.png,3,1280,1253,1585,1388,1433.23,1321.23,304.48,135.22,0.9045
Vid1_0540.png,4,842,1242,1097,1356,970.32,1299.5,254.95,114.42,0.8348
Vid1_0541.png,2,826,1302,1157,1426,991.92,1364.81,330.91,123.67,0.7461
Vid1_0541.png,3,1286,1257,1591,1392,1439.35,1325.0,305.23,135.4,0.9083
Vid1_0541.png,4,853,1248,1150,1360,1002.15,1304.91,296.68,112.0,0.8216
Vid1_0542.png,2,836,1320,1088,1423,962.69,1372.0,251.75,103.18,0.6033
Vid1_0542.png,3,1294,1260,1598,1397,1446.54,1329.1,304.63,136.9,0.9096
Vid1_0542.png,4,884,1262,1181,1386,1033.04,1324.52,296.31,123.4,0.7647
Vid1_0543.png,2,855,1294,1182,1420,1018.78,1357.33,326.71,125.7,0.7883
Vid1_0543.png,3,1313,1268,1612,1408,1463.42,1338.52,299.16,139.07,0.9144
Vid1_0543.png,4,948,1278,1218,1388,1083.85,1333.25,269.97,110.38,0.4079
Vid1_0544.png,2,871,1286,1210,1416,1040.83,1351.32,339.22,129.77,0.8616
Vid1_0544.png,3,1330,1278,1630,1419,1480.47,1349.06,300.38,141.53,0.904
Vid1_0544.png,4,1046,1297,1289,1388,1168.0,1343.19,243.48,91.13,0.7059
Vid1_0545.png,2,884,1283,1229,1411,1057.11,1347.26,344.45,127.87,0.87
Vid1_0545.png,3,1349,1287,1645,1425,1497.9,1356.2,296.12,138.04,0.9037
Vid1_0545.png,4,1095,1298,1351,1386,1223.72,1342.75,255.47,88.47,0.804
Vid1_0546.png,2,889,1281,1235,1409,1062.19,1345.64,346.34,127.33,0.8705
Vid1_0546.png,3,1353,1289,1650,1426,1502.02,1358.12,296.72,136.98,0.9004
Vid1_0546.png,4,1103,1298,1366,1386,1235.34,1342.92,263.09,88.11,0.7945
Vid1_0547.png,2,904,1280,1249,1407,1076.78,1343.85,345.51,127.01,0.8932
Vid1_0547.png,3,1371,1295,1669,1428,1520.09,1362.22,298.12,133.26,0.9044
Vid1_0547.png,4,1156,1287,1433,1375,1295.07,1331.42,276.55,88.71,0.8078
Vid1_0548.png,2,930,1277,1260,1407,1095.37,1342.12,329.54,130.08,0.8957
Vid1_0548.png,3,1385,1306,1690,1436,1537.89,1371.72,305.06,129.67,0.9096
Vid1_0548.png,4,1215,1269,1494,1362,1355.04,1316.03,278.49,92.27,0.8416
Vid1_0549.png,2,939,1275,1262,1407,1101.34,1341.33,322.97,131.59,0.8969
Vid1_0549.png,3,1389,1309,1696,1438,1543.4,1373.85,306.96,128.32,0.9126
Vid1_0549.png,4,1230,1265,1510,1359,1370.64,1312.15,279.53,93.97,0.8507
Vid1_0550.png,2,933,1273,1274,1403,1103.83,1338.53,340.39,130.53,0.8989
Vid1_0550.png,3,1408,1319,1708,1449,1558.54,1384.42,300.36,130.34,0.89
Vid1_0550.png,4,1290,1251,1567,1346,1428.73,1299.16,276.91,94.42,0.8518
Vid1_0551.png,2,934,1272,1286,1403,1110.47,1337.98,351.85,130.83,0.8925
Vid1_0551.png,3,1425,1330,1726,1462,1575.77,1396.24,301.18,131.91,0.9034
Vid1_0551.png,4,1356,1233,1632,1328,1494.72,1281.09,275.49,94.54,0.8728
Vid1_0552.png,2,941,1272,1294,1404,1117.88,1338.69,352.92,131.38,0.8989
Vid1_0552.png,3,1439,1338,1737,1469,1588.76,1403.7,298.34,131.12,0.9003
Vid1_0552.png,4,1402,1224,1681,1312,1542.02,1268.28,279.56,88.33,0.8704
Vid1_0553.png,2,947,1274,1301,1405,1124.27,1340.06,353.82,131.52,0.9016
Vid1_0553.png,3,1456,1347,1751,1479,1604.24,1413.15,295.23,131.78,0.9047
Vid1_0553.png,4,1463,1218,1717,1304,1590.67,1261.24,254.6,86.36,0.8657
Vid1_0554.png,2,954,1276,1309,1411,1132.05,1343.64,354.17,135.13,0.8957
Vid1_0554.png,3,1462,1357,1753,1477,1607.95,1417.51,290.97,120.4,0.8968
Vid1_0554.png,4,1495,1208,1758,1300,1626.96,1254.88,262.47,92.17,0.8745
Vid1_0555.png,2,960,1276,1312,1416,1136.68,1346.33,352.12,140.07,0.899
Vid1_0555.png,3,1472,1362,1742,1474,1607.51,1418.47,269.82,111.42,0.8976
Vid1_0555.png,4,1519,1201,1780,1292,1650.21,1247.31,261.43,91.06,0.8941
Vid1_0556.png,2,972,1276,1317,1422,1145.38,1349.44,345.13,146.57,0.908
Vid1_0556.png,3,1519,1364,1717,1473,1618.63,1418.95,198.47,108.99,0.8634
Vid1_0556.png,4,1559,1190,1809,1281,1684.31,1236.09,249.92,90.19,0.8861
Vid1_0557.png,2,978,1274,1323,1424,1151.13,1349.44,345.34,150.19,0.9045
Vid1_0557.png,3,1554,1369,1708,1474,1631.36,1421.91,153.86,105.4,0.8334
Vid1_0557.png,4,1589,1180,1835,1273,1712.67,1226.57,245.48,93.0,0.8761
Vid1_0558.png,2,990,1270,1334,1425,1162.54,1348.09,343.41,154.44,0.9079
Vid1_0558.png,3,1588,1373,1715,1478,1651.63,1425.85,126.79,104.99,0.8205
Vid1_0558.png,4,1622,1173,1861,1270,1741.66,1222.1,238.96,96.5,0.8784
Vid1_0559.png,2,1000,1268,1346,1428,1173.51,1348.26,345.28,160.47,0.9079
Vid1_0559.png,3,1587,1378,1728,1480,1658.1,1429.59,140.85,101.97,0.8312
Vid1_0559.png,4,1647,1168,1875,1276,1761.52,1222.55,228.71,107.55,0.885
Vid1_0560.png,2,1012,1265,1355,1430,1184.03,1347.77,343.69,165.21,0.9034
Vid1_0560.png,3,1583,1381,1738,1480,1660.9,1431.1,154.71,98.85,0.8518
Vid1_0560.png,4,1690,1169,1887,1291,1788.84,1230.9,196.38,121.81,0.8745
Vid1_0561.png,2,1022,1261,1365,1429,1194.16,1345.38,343.26,168.17,0.9048
Vid1_0561.png,3,1575,1382,1756,1483,1665.78,1432.82,181.1,101.64,0.8705
Vid1_0561.png,4,1732,1162,1902,1311,1817.44,1237.02,170.48,148.67,0.8749
Vid1_0562.png,2,1036,1258,1380,1426,1208.66,1342.76,343.62,167.97,0.8939
Vid1_0562.png,3,1566,1385,1767,1486,1666.69,1435.9,201.24,100.52,0.8524
Vid1_0562.png,4,1770,1190,1896,1336,1833.6,1263.84,126.52,146.23,0.8061
Vid1_0563.png,2,1055,1256,1394,1424,1224.87,1340.91,338.74,167.97,0.8996
Vid1_0563.png,3,1557,1387,1769,1490,1663.15,1439.23,212.13,103.42,0.856
Vid1_0563.png,4,1813,1223,1898,1365,1856.15,1294.47,85.11,142.11,0.7547
Vid1_0564.png,2,1062,1256,1408,1421,1235.03,1339.24,346.06,165.06,0.8977
Vid1_0564.png,3,1549,1391,1778,1495,1664.13,1443.06,228.89,104.08,0.8665
Vid1_0564.png,4,1820,1256,1895,1398,1858.12,1327.44,75.53,142.72,0.8119
Vid1_0565.png,2,1069,1256,1420,1419,1244.88,1337.89,350.56,162.43,0.8929
Vid1_0565.png,3,1544,1394,1788,1499,1666.39,1446.82,243.35,105.62,0.8804
Vid1_0565.png,4,1793,1284,1887,1415,1840.25,1350.21,93.63,131.55,0.7432
Vid1_0566.png,2,1076,1256,1430,1416,1253.8,1336.78,354.01,160.16,0.894
Vid1_0566.png,3,1538,1394,1795,1505,1667.23,1450.33,256.68,111.19,0.8892
Vid1_0566.png,4,1775,1318,1889,1425,1832.8,1372.22,114.15,106.45,0.8088
Vid1_0567.png,2,1082,1256,1434,1414,1258.48,1335.78,351.71,157.65,0.8972
Vid1_0567.png,3,1532,1395,1797,1509,1664.68,1452.52,265.18,113.06,0.8975
Vid1_0567.png,4,1755,1326,1899,1431,1827.41,1378.61,144.8,104.89,0.8172
Vid1_0568.png,2,1097,1259,1448,1411,1272.81,1335.55,351.12,152.46,0.8947
Vid1_0568.png,3,1512,1396,1786,1513,1649.47,1454.91,274.1,116.59,0.8989
Vid1_0568.png,4,1711,1345,1896,1442,1803.79,1394.22,184.5,97.45,0.8478
Vid1_0569.png,2,1101,1259,1455,1413,1278.31,1336.48,353.42,154.87,0.8914
Vid1_0569.png,3,1498,1396,1786,1514,1642.78,1455.78,288.23,117.8,0.8891
Vid1_0569.png,4,1676,1353,1885,1447,1781.13,1400.76,208.34,94.27,0.8411
Vid1_0570.png,2,1102,1259,1456,1414,1279.38,1336.62,354.37,154.9,0.8927
Vid1_0570.png,3,1494,1396,1787,1515,1641.02,1456.05,293.91,118.27,0.8924
Vid1_0570.png,4,1666,1356,1886,1447,1776.68,1402.17,220.46,90.86,0.8582
Vid1_0571.png,2,1112,1258,1462,1415,1287.32,1337.19,349.58,156.85,0.8927
Vid1_0571.png,3,1476,1398,1760,1515,1618.4,1456.98,283.29,117.71,0.8605
Vid1_0571.png,4,1613,1368,1855,1454,1734.47,1411.45,242.48,85.81,0.8604
Vid1_0572.png,2,1118,1259,1465,1412,1292.13,1336.2,347.25,153.53,0.8942
Vid1_0572.png,3,1466,1399,1751,1516,1608.88,1458.06,285.46,116.47,0.8249
Vid1_0572.png,4,1580,1375,1821,1457,1700.68,1416.68,241.16,82.63,0.822
Vid1_0573.png,2,1122,1259,1469,1414,1296.12,1336.66,346.51,155.06,0.9013
Vid1_0573.png,3,1451,1402,1754,1517,1602.99,1460.33,302.23,115.27,0.7591
Vid1_0573.png,4,1527,1383,1785,1465,1656.66,1424.66,258.32,81.82,0.7092
Vid1_0574.png,2,1122,1258,1472,1415,1297.65,1337.13,349.96,156.84,0.9022
Vid1_0574.png,3,1440,1403,1745,1517,1592.97,1460.32,304.84,114.47,0.7522
Vid1_0575.png,2,1130,1257,1480,1410,1305.68,1334.15,350.46,152.99,0.888
Vid1_0575.png,3,1424,1419,1735,1520,1580.29,1469.89,310.58,100.22,0.7908
Vid1_0575.png,4,1430,1388,1691,1465,1561.0,1426.93,260.25,76.41,0.7926
Vid1_0576.png,2,1137,1256,1485,1409,1311.73,1333.3,348.1,153.28,0.8845
Vid1_0576.png,3,1453,1431,1728,1519,1590.93,1475.42,275.32,88.61,0.7948
Vid1_0576.png,4,1383,1386,1651,1466,1517.34,1426.74,267.81,80.0,0.7975
Vid1_0577.png,2,1139,1255,1490,1408,1314.89,1331.71,350.77,153.08,0.879
Vid1_0577.png,3,1446,1431,1726,1520,1586.48,1476.42,280.37,89.09,0.8134
Vid1_0577.png,4,1343,1383,1609,1469,1476.46,1426.19,265.19,85.83,0.8339
Vid1_0578.png,2,1140,1254,1491,1407,1315.86,1331.42,351.7,153.0,0.8819
Vid1_0578.png,3,1448,1432,1726,1521,1587.79,1476.96,277.6,88.47,0.8109
Vid1_0578.png,4,1334,1384,1597,1468,1465.73,1426.29,263.36,84.47,0.8201
Vid1_0579.png,2,1150,1251,1499,1406,1324.97,1328.99,348.3,154.71,0.8896
Vid1_0579.png,3,1432,1428,1711,1517,1571.77,1473.0,279.41,88.24,0.8338
Vid1_0579.png,4,1292,1382,1559,1473,1425.84,1427.77,266.34,91.34,0.8255
Vid1_0580.png,2,1160,1249,1507,1409,1333.81,1329.68,346.51,159.97,0.8914
Vid1_0580.png,3,1401,1425,1704,1516,1553.05,1470.77,303.6,90.99,0.825
Vid1_0580.png,4,1250,1386,1515,1478,1383.05,1432.65,264.42,91.65,0.8442
Vid1_0581.png,2,1165,1249,1514,1407,1339.96,1328.22,349.11,158.08,0.8937
Vid1_0581.png,3,1384,1428,1694,1518,1539.79,1473.24,310.15,89.71,0.8414
Vid1_0581.png,4,1219,1384,1485,1480,1352.35,1432.54,265.66,95.39,0.8238
Vid1_0582.png,2,1165,1249,1515,1407,1340.74,1328.16,350.32,158.17,0.8915
Vid1_0582.png,3,1379,1429,1692,1518,1535.91,1473.92,312.77,88.53,0.8342
Vid1_0582.png,4,1211,1382,1477,1481,1344.38,1431.9,265.56,99.24,0.8236
Vid1_0583.png,2,1176,1247,1525,1404,1351.07,1325.97,349.75,156.99,0.9064
Vid1_0583.png,3,1367,1430,1680,1517,1523.75,1474.12,312.79,86.36,0.8646
Vid1_0583.png,4,1180,1392,1446,1482,1313.68,1437.42,265.97,89.23,0.839
Vid1_0584.png,2,1185,1247,1533,1402,1359.76,1325.22,347.76,154.57,0.8997
Vid1_0584.png,3,1352,1432,1667,1514,1509.86,1473.57,314.81,82.69,0.8696
Vid1_0584.png,4,1148,1392,1413,1481,1281.29,1436.9,265.36,89.31,0.8489
Vid1_0585.png,2,1192,1249,1540,1401,1366.59,1325.18,348.36,151.7,0.8888
Vid1_0585.png,3,1340,1432,1659,1513,1500.46,1472.75,318.98,81.45,0.8614
Vid1_0585.png,4,1115,1388,1393,1479,1254.74,1434.06,277.72,91.3,0.8521
Vid1_0586.png,2,1199,1251,1546,1400,1372.91,1326.03,347.75,148.96,0.8861
Vid1_0586.png,3,1328,1430,1645,1512,1486.94,1471.56,317.18,81.29,0.8688
Vid1_0586.png,4,1087,1377,1349,1476,1218.67,1427.01,261.59,98.04,0.8747
Vid1_0587.png,2,1202,1254,1553,1397,1377.57,1326.02,350.99,143.9,0.8792
Vid1_0587.png,3,1320,1429,1639,1513,1479.79,1471.46,318.44,83.78,0.8665
Vid1_0587.png,4,1049,1361,1309,1470,1179.75,1416.21,259.77,108.87,0.857
Vid1_0588.png,2,1206,1255,1557,1401,1381.68,1328.63,351.05,145.57,0.8754
Vid1_0588.png,3,1312,1428,1629,1512,1471.07,1470.56,316.37,84.39,0.8662
Vid1_0588.png,4,1015,1343,1271,1461,1143.36,1402.7,255.97,117.9,0.8871
Vid1_0589.png,2,1206,1256,1558,1402,1382.33,1329.33,351.5,146.2,0.8759
Vid1_0589.png,3,1310,1427,1626,1512,1468.89,1470.24,316.09,85.23,0.8644
Vid1_0589.png,4,1005,1337,1260,1459,1132.92,1398.41,255.14,121.19,0.8872
Vid1_0590.png,2,1207,1259,1561,1404,1384.17,1332.13,353.86,144.56,0.8871
Vid1_0590.png,3,1304,1426,1619,1512,1462.2,1469.76,315.27,86.37,0.8715
Vid1_0590.png,4,985,1312,1218,1430,1101.94,1371.2,233.41,117.8,0.8742
Vid1_0591.png,2,1211,1261,1562,1404,1386.86,1332.88,350.93,143.21,0.885
Vid1_0591.png,3,1299,1425,1618,1514,1458.9,1469.7,318.45,88.75,0.866
Vid1_0591.png,4,974,1295,1179,1421,1077.14,1358.66,204.9,125.36,0.8819
Vid1_0592.png,2,1218,1264,1566,1402,1392.44,1333.14,348.68,138.17,0.8955
Vid1_0592.png,3,1293,1424,1610,1512,1451.7,1468.84,317.13,88.19,0.8725
Vid1_0592.png,4,959,1263,1154,1392,1057.15,1328.06,195.36,128.42,0.8873
Vid1_0593.png,2,1223,1265,1569,1407,1396.21,1336.6,346.3,142.44,0.9077
Vid1_0593.png,3,1290,1424,1604,1512,1447.41,1468.26,314.56,88.45,0.8706
Vid1_0593.png,4,953,1241,1126,1371,1039.97,1306.47,172.87,130.12,0.8863
Vid1_0594.png,2,1221,1266,1571,1413,1396.29,1339.54,349.86,147.04,0.9068
Vid1_0594.png,3,1287,1423,1598,1512,1442.66,1467.57,311.1,88.95,0.8671
Vid1_0594.png,4,955,1224,1108,1350,1032.02,1287.48,153.43,126.1,0.8665
Vid1_0595.png,2,1223,1265,1572,1416,1398.16,1340.82,348.66,150.38,0.9079
Vid1_0595.png,3,1284,1421,1591,1512,1438.13,1466.75,307.47,90.55,0.8669
Vid1_0595.png,4,950,1211,1086,1310,1018.74,1260.81,135.95,99.43,0.7875
Vid1_0596.png,2,1230,1265,1573,1417,1401.6,1341.5,343.1,152.05,0.9121
Vid1_0596.png,3,1282,1421,1591,1511,1437.22,1466.51,308.66,90.48,0.8736
Vid1_0596.png,4,927,1202,1097,1295,1012.64,1249.39,170.67,92.89,0.8523
Vid1_0597.png,2,1225,1264,1573,1420,1399.58,1342.29,347.8,156.44,0.9137
Vid1_0597.png,3,1282,1421,1592,1512,1437.47,1466.67,310.05,90.78,0.8741
Vid1_0597.png,4,919,1198,1121,1287,1020.69,1242.98,201.57,88.67,0.8737
Vid1_0598.png,2,1224,1262,1574,1420,1399.31,1341.75,349.97,158.09,0.9099
Vid1_0598.png,3,1281,1420,1591,1511,1436.67,1466.27,309.77,90.75,0.8718
Vid1_0598.png,4,931,1198,1144,1282,1038.07,1240.52,212.99,84.64,0.875
Vid1_0599.png,2,1225,1261,1575,1417,1400.56,1339.56,349.76,155.29,0.9075
Vid1_0599.png,3,1281,1420,1584,1511,1432.75,1465.68,303.31,90.68,0.8714
Vid1_0599.png,4,941,1198,1156,1283,1049.15,1240.79,214.86,85.44,0.8747
Vid1_0600.png,2,1224,1260,1574,1415,1399.89,1338.39,349.95,154.88,0.9056
Vid1_0600.png,3,1279,1420,1572,1509,1426.13,1464.81,293.14,88.44,0.8732
Vid1_0600.png,4,956,1199,1168,1284,1062.38,1241.85,212.01,84.73,0.866
Vid1_0601.png,2,1224,1260,1574,1414,1399.76,1337.59,349.95,153.28,0.9068
Vid1_0601.png,3,1279,1420,1569,1508,1424.41,1464.81,290.1,88.18,0.8725
Vid1_0601.png,4,959,1199,1170,1284,1065.38,1242.15,210.98,85.23,0.8665
Vid1_0602.png,2,1224,1259,1574,1412,1399.54,1335.82,350.22,153.29,0.898
Vid1_0602.png,3,1278,1419,1578,1506,1428.48,1463.34,300.74,86.9,0.8725
Vid1_0602.png,4,985,1201,1191,1291,1088.79,1246.43,205.75,89.2,0.8464
Vid1_0603.png,2,1223,1258,1573,1408,1398.59,1333.22,350.47,150.1,0.8935
Vid1_0603.png,3,1277,1419,1583,1506,1430.34,1462.65,306.38,87.04,0.871
Vid1_0603.png,4,1002,1203,1216,1292,1109.37,1248.03,213.41,88.49,0.8585
Vid1_0604.png,2,1221,1256,1570,1410,1396.05,1333.16,349.32,154.22,0.8936
Vid1_0604.png,3,1275,1417,1584,1508,1430.16,1463.21,309.52,91.33,0.8721
Vid1_0604.png,4,1024,1210,1262,1303,1143.46,1257.09,237.6,92.3,0.8624
Vid1_0605.png,2,1219,1254,1568,1410,1394.26,1332.34,349.45,155.74,0.8873
Vid1_0605.png,3,1272,1416,1575,1508,1423.9,1462.71,302.27,92.14,0.8772
Vid1_0605.png,4,1058,1205,1307,1299,1183.35,1252.2,249.14,94.34,0.8884
Vid1_0606.png,2,1221,1254,1567,1406,1394.7,1330.41,346.25,152.52,0.8861
Vid1_0606.png,3,1271,1416,1577,1509,1424.22,1462.68,306.12,92.97,0.875
Vid1_0606.png,4,1086,1198,1344,1291,1215.68,1245.45,257.76,93.06,0.8923
Vid1_0607.png,2,1219,1254,1566,1408,1393.03,1331.61,347.78,153.61,0.8862
Vid1_0607.png,3,1270,1415,1577,1508,1424.07,1461.83,307.21,93.17,0.8764
Vid1_0607.png,4,1115,1190,1374,1286,1244.71,1238.66,259.41,95.48,0.8843
Vid1_0608.png,2,1217,1256,1565,1410,1391.38,1333.49,347.46,154.19,0.8872
Vid1_0608.png,3,1269,1413,1575,1509,1422.59,1461.17,306.64,95.91,0.8808
Vid1_0608.png,4,1136,1180,1395,1283,1266.3,1231.86,258.97,102.32,0.8888
Vid1_0609.png,2,1217,1256,1564,1411,1390.81,1334.22,347.05,154.52,0.8863
Vid1_0609.png,3,1268,1412,1574,1509,1421.39,1460.83,305.7,96.79,0.8787
Vid1_0609.png,4,1146,1174,1403,1278,1275.15,1226.6,256.41,104.32,0.8859
Vid1_0610.png,2,1213,1262,1560,1412,1386.86,1337.49,346.33,150.69,0.9046
Vid1_0610.png,3,1258,1406,1553,1503,1406.17,1454.89,295.34,96.49,0.8724
Vid1_0610.png,4,1193,1155,1435,1261,1314.14,1208.79,241.81,106.25,0.8725
Vid1_0611.png,2,1211,1264,1557,1413,1384.47,1339.09,345.35,149.51,0.9003
Vid1_0611.png,3,1247,1404,1548,1501,1397.63,1452.92,300.99,97.77,0.865
Vid1_0611.png,4,1238,1130,1444,1247,1341.16,1189.02,205.86,117.55,0.8777
Vid1_0612.png,2,1207,1265,1554,1416,1381.27,1341.25,346.82,151.13,0.9036
Vid1_0612.png,3,1235,1404,1541,1501,1388.46,1452.72,305.35,97.18,0.8697
Vid1_0612.png,4,1270,1110,1462,1244,1366.5,1177.32,192.4,133.64,0.8903
